"CHAUX";"21700";"4.9";"47.1333"
"MARCIGNY-SOUS-THIL";"21390";"4.38333";"47.4"
"MANLAY";"21430";"4.35";"47.1333"
"BEAULIEU";"21510";"4.72778";"47.7273"
"SAINT-JULIEN";"21490";"5.13333";"47.4"
"BOUX-SOUS-SALMAISE";"21690";"4.63333";"47.4667"
"VILLERS-ROTIN";"21130";"5.4";"47.15"
"BRAIN";"21350";"4.5";"47.4667"
"FLAGEY-LES-AUXONNE";"21130";"5.4";"47.1333"
"VOLNAY";"21190";"4.78139";"47.0014"
"ALOXE-CORTON";"21420";"4.86667";"47.0667"
"BLAISY-HAUT";"21540";"4.75";"47.35"
"PONCEY-LES-ATHEE";"21130";"5.38333";"47.2333"
"DETAIN-ET-BRUANT";"21220";"4.78333";"47.1667"
"ETAULES";"21121";"4.95";"47.4"
"CHEUGE";"21310";"5.4";"47.3833"
"BEAUNE";"21200";"4.83333";"47.0333"
"CRUGEY";"21360";"4.68333";"47.1833"
"HAUTEVILLE-LES-DIJON";"21121";"5";"47.3667"
"TIL-CHATEL";"21120";"5.16667";"47.5167"
"FLAMMERANS";"21130";"5.45";"47.2333"
"AUBIGNY-LES-SOMBERNON";"21540";"4.65";"47.3"
"SAINT-MARC-SUR-SEINE";"21450";"4.6";"47.7"
"CORCELLES-LES-CITEAUX";"21910";"5.08333";"47.1667"
"RENEVE";"21310";"5.41667";"47.4"
"CHAMBEIRE";"21110";"5.25";"47.2833"
"VILLOTTE-SAINT-SEINE";"21690";"4.7";"47.4333"
"FONTAINES-LES-SECHES";"21330";"4.35";"47.7833"
"BUSSY-LA-PESLE";"21540";"4.7";"47.3667"
"VERNOIS-LES-VESVRES";"21260";"5.15";"47.65"
"BISSEY-LA-COTE";"21520";"4.71667";"47.9167"
"SEGROIS";"21220";"4.9";"47.1667"
"PERRIGNY-SUR-L'OGNON";"21270";"5.45";"47.3167"
"CLAMEREY";"21390";"4.43333";"47.3833"
"LOUESME";"21520";"4.75889";"47.897"
"BROGNON";"21490";"5.16667";"47.4"
"OISILLY";"21310";"5.36667";"47.4167"
"MONTMANCON";"21270";"5.38333";"47.35"
"BAULME-LA-ROCHE";"21410";"4.8";"47.35"
"CUSSEY-LES-FORGES";"21580";"5.08333";"47.65"
"SAINTE-MARIE-SUR-OUCHE";"21410";"4.8";"47.2833"
"TRECLUN";"21130";"5.28333";"47.1833"
"VERONNES";"21260";"5.23056";"47.5342"
"OIGNY";"21450";"4.71667";"47.5667"
"TART-LE-HAUT";"21110";"5.2";"47.2"
"LABRUYERE";"21250";"5.15";"47.0333"
"MIMEURE";"21230";"4.5";"47.15"
"TILLENAY";"21130";"5.35";"47.1833"
"VOSNE-ROMANEE";"21700";"4.95";"47.1667"
"COMBLANCHIEN";"21700";"4.91667";"47.1"
"LUCEY";"21290";"4.86667";"47.85"
"MERCEUIL";"21190";"4.83333";"46.95"
"COURCELLES-LES-MONTBARD";"21500";"4.4";"47.6"
"PAINBLANC";"21360";"4.63333";"47.15"
"NOIRON-SUR-BEZE";"21310";"5.3";"47.4333"
"LIGNEROLLES";"21520";"4.88333";"47.9"
"BOUILLAND";"21420";"4.78333";"47.1333"
"FLACEY";"21490";"5.15";"47.4333"
"SAINTE-COLOMBE";"21350";"4.45778";"47.427"
"VERREY-SOUS-SALMAISE";"21690";"4.66667";"47.4333"
"DIJON";"21000-21100";"5.01667";"47.3167"
"ECHENON";"21170";"5.28333";"47.1167"
"MALIGNY";"21230";"4.50917";"47.0853"
"EPOISSES";"21460";"4.16667";"47.5"
"ANTIGNY-LA-VILLE";"21230";"4.55";"47.1"
"AUXEY-DURESSES";"21190";"4.75";"46.9833"
"ECHEVRONNE";"21420";"4.85";"47.1"
"MEURSANGES";"21200";"4.95";"46.9833"
"NORMIER";"21390";"4.43333";"47.3667"
"SALMAISE";"21690";"4.66667";"47.45"
"BALOT";"21330";"4.43333";"47.8167"
"GRENANT-LES-SOMBERNON";"21540";"4.71667";"47.2667"
"CHATILLON-SUR-SEINE";"21400";"4.55";"47.85"
"BLANOT";"21430";"4.23611";"47.1723"
"SAINT-MESMIN";"21540";"4.65";"47.35"
"SAINT-BERNARD";"21700";"5.01667";"47.1667"
"JOUEY";"21230";"4.45";"47.15"
"LONGECOURT-LES-CULETRE";"21230";"4.55";"47.1667"
"PREMEAUX-PRISSEY";"21700";"4.93473";"47.1123"
"MEURSAULT";"21190";"4.76667";"46.9833"
"FONCEGRIVE";"21260";"5.16667";"47.6167"
"ETAIS";"21500";"4.43333";"47.7"
"AGENCOURT";"21700";"4.98333";"47.1333"
"QUINCY-LE-VICOMTE";"21500";"4.25";"47.6"
"CHARIGNY";"21140";"4.43333";"47.4333"
"MISSERY";"21210";"4.36667";"47.3"
"AUBAINE";"21360";"4.71667";"47.1333"
"SAINT-THIBAULT";"21350";"4.46667";"47.3667"
"ECHALOT";"21510";"4.83333";"47.6167"
"GERGUEIL";"21410";"4.81667";"47.2333"
"VEUXHAULLES-SUR-AUBE";"21520";"4.8";"47.95"
"VILLERS-LES-POTS";"21130";"5.35";"47.2167"
"IVRY-EN-MONTAGNE";"21340";"4.63333";"47.0333"
"DARCEY";"21150";"4.56667";"47.55"
"MASSINGY";"21400";"4.6";"47.9"
"NOLAY";"21340";"4.63389";"46.9517"
"BESSEY-LA-COUR";"21360";"4.61667";"47.1"
"SAINT-MARTIN-DE-LA-MER";"21210";"4.23333";"47.2333"
"FUSSEY";"21700";"4.83333";"47.1167"
"MILLERY";"21140";"4.33861";"47.5281"
"NICEY";"21330";"4.31667";"47.8667"
"LE MEIX";"21580";"4.94167";"47.6"
"VOUDENAY";"21230";"4.38333";"47.0833"
"PERRIGNY-LES-DIJON";"21160";"5";"47.2667"
"ORIGNY";"21510";"4.63333";"47.7"
"SENNECEY-LES-DIJON";"21800";"5.1";"47.2833"
"SAINT-PRIX-LES-ARNAY";"21230";"4.5";"47.1167"
"ALLEREY";"21230";"4.43834";"47.1895"
"BOUSSENOIS";"21260";"5.21667";"47.6333"
"VIC-DE-CHASSENAY";"21140";"4.26667";"47.4667"
"DUESME";"21510";"4.68333";"47.65"
"MAGNY-SUR-TILLE";"21110";"5.16667";"47.2667"
"CUSSY-LA-COLONNE";"21360";"4.65";"47.05"
"ETROCHEY";"21400";"4.53333";"47.8833"
"THOREY-EN-PLAINE";"21110";"5.13333";"47.2167"
"VILLARGOIX";"21210";"4.3";"47.2833"
"MONT-SAINT-JEAN";"21320";"4.4";"47.2833"
"BUSSY-LE-GRAND";"21150";"4.51667";"47.5833"
"THOIRES";"21570";"4.68333";"47.9333"
"BRAZEY-EN-PLAINE";"21470";"5.21667";"47.1333"
"BLIGNY-LE-SEC";"21440";"4.73333";"47.4333"
"LA BUSSIERE-SUR-OUCHE";"21360";"4.71667";"47.2167"
"ROCHEFORT-SUR-BREVON";"21510";"4.7";"47.7333"
"FLAVIGNEROT";"21160";"4.91667";"47.2833"
"VIEVY";"21230";"4.45";"47.05"
"SANTENAY";"21590";"4.68333";"46.9167"
"SANTOSSE";"21340";"4.63333";"47"
"FONTAINE-LES-DIJON";"21121";"5.01917";"47.3434"
"BENOISEY";"21500";"4.4";"47.5833"
"ROUVRES-EN-PLAINE";"21110";"5.13333";"47.2333"
"BLIGNY-LES-BEAUNE";"21200";"4.83333";"46.9833"
"LE FETE";"21230";"4.51667";"47.1833"
"BIERRE-LES-SEMUR";"21390";"4.3";"47.4167"
"SINCEY-LES-ROUVRAY";"21530";"4.13333";"47.4333"
"LADOIX-SERRIGNY";"21550";"4.88667";"47.0662"
"LA CHAUME";"21520";"4.83945";"47.8792"
"MEULSON";"21510";"4.7";"47.6833"
"BELLENEUVE";"21310";"5.26667";"47.3667"
"SAINT-AUBIN";"21190";"4.70945";"46.9503"
"MARCILLY-SUR-TILLE";"21120";"5.13333";"47.5167"
"CORROMBLES";"21460";"4.2";"47.5167"
"GURGY-LA-VILLE";"21290";"4.93333";"47.85"
"BAIGNEUX-LES-JUIFS";"21450";"4.63333";"47.6"
"BEAUNOTTE";"21510";"4.7";"47.6833"
"NOIDAN";"21390";"4.41667";"47.35"
"SACQUENAY";"21260";"5.31667";"47.5833"
"ARC-SUR-TILLE";"21560";"5.18333";"47.3333"
"CHAIGNAY";"21120";"5.06667";"47.4667"
"BRION-SUR-OURCE";"21570";"4.65";"47.9167"
"GROSBOIS-EN-MONTAGNE";"21540";"4.6";"47.3167"
"MOITRON";"21510";"4.81667";"47.6833"
"FAUVERNEY";"21110";"5.15";"47.25"
"ECHEVANNES";"21120";"5.16667";"47.5333"
"LABERGEMENT-LES-SEURRE";"21820";"5.08333";"47"
"DIENAY";"21120";"5.06667";"47.5167"
"LA ROCHEPOT";"21340";"4.68333";"46.95"
"BUSSEROTTE-ET-MONTENAILLE";"21580";"4.97667";"47.6631"
"SAINT-MAURICE-SUR-VINGEANNE";"21610";"5.4";"47.5833"
"MOREY-SAINT-DENIS";"21220";"4.96667";"47.2"
"BRAUX";"21390";"4.43333";"47.4167"
"AISEREY";"21110";"5.16667";"47.1667"
"NAN-SOUS-THIL";"21390";"4.35";"47.3833"
"AISY-SOUS-THIL";"21390";"4.28333";"47.4"
"TERREFONDREE";"21290";"4.86667";"47.7333"
"ERINGES";"21500";"4.46667";"47.6"
"CHAZEUIL";"21260";"5.27084";"47.5598"
"FONTENELLE";"21610";"5.37473";"47.5017"
"PRALON";"21410";"4.78333";"47.3"
"SAINT-SEINE-EN-BACHE";"21130";"5.36667";"47.1167"
"MUSSY-LA-FOSSE";"21150";"4.43333";"47.5167"
"ATHIE";"21500";"4.25389";"47.5662"
"JUILLY";"21140";"4.4";"47.5"
"TARSUL";"21120";"4.98333";"47.5333"
"COURCELLES-FREMOY";"21460";"4.16667";"47.45"
"BURE-LES-TEMPLIERS";"21290";"4.9";"47.7333"
"FENAY";"21600";"5.06667";"47.2333"
"THURY";"21340";"4.52417";"47.0337"
"L'ETANG-VERGY";"21220";"4.88333";"47.1833"
"SEMOND";"21450";"4.6";"47.7167"
"VILLERS-LA-FAYE";"21700";"4.88333";"47.1"
"SAINT-MARTIN-DU-MONT";"21440";"4.78639";"47.4331"
"TERNANT";"21220";"4.85";"47.2"
"GRISELLES";"21330";"4.35";"47.8667"
"CHATEAUNEUF";"21320";"4.65";"47.2167"
"AUBIGNY-LA-RONCE";"21340";"4.61667";"46.9833"
"MESSANGES";"21220";"4.8725";"47.1623"
"POUILLENAY";"21150";"4.46667";"47.5"
"VEUVEY-SUR-OUCHE";"21360";"4.71667";"47.1833"
"MIREBEAU-SUR-BEZE";"21310";"5.31667";"47.4"
"GRANCEY-SUR-OURCE";"21570";"4.58666";"48.0074"
"ARCEAU";"21310";"5.18333";"47.3833"
"PRUSLY-SUR-OURCE";"21400";"4.66667";"47.8667"
"CHASSEY";"21150";"4.45";"47.4833"
"TORCY-ET-POULIGNY";"21460";"4.21667";"47.4833"
"TALANT";"21240";"5";"47.3167"
"MAGNY-SAINT-MEDARD";"21310";"5.25";"47.3833"
"PASQUES";"21370";"4.86667";"47.3667"
"REMILLY-SUR-TILLE";"21560";"5.21667";"47.3167"
"SAINT-REMY";"21500";"4.29806";"47.6367"
"DAIX";"21121";"5";"47.35"
"SAINT-ANTHOT";"21540";"4.65";"47.3167"
"NEUILLY-LES-DIJON";"21800";"5.1";"47.2833"
"VILLARS-ET-VILLENOTTE";"21140";"4.38333";"47.5167"
"CESSEY-SUR-TILLE";"21110";"5.21667";"47.2833"
"CHAMPRENAULT";"21690";"4.68333";"47.4"
"COLLONGES-LES-PREMIERES";"21110";"5.26667";"47.2167"
"ASNIERES-LES-DIJON";"21380";"5.03333";"47.3833"
"VILLEBICHOT";"21700";"5.05";"47.1333"
"FAIN-LES-MONTBARD";"21500";"4.38333";"47.6"
"BONCOURT-LE-BOIS";"21700";"5";"47.1333"
"JEUX-LES-BARD";"21460";"4.25";"47.5333"
"POINCON-LES-LARREY";"21330";"4.45";"47.8667"
"MARSANNAY-LE-BOIS";"21380";"5.1";"47.4333"
"CHAUMONT-LE-BOIS";"21400";"4.58333";"47.9167"
"MEILLY-SUR-ROUVRES";"21320";"4.55";"47.2"
"SAINTE-COLOMBE-SUR-SEINE";"21400";"4.54112";"47.872"
"FROLOIS";"21150";"4.63333";"47.5333"
"POISEUL-LES-SAULX";"21120";"5";"47.5667"
"CUISEREY";"21310";"5.31667";"47.3667"
"EPAGNY";"21380";"5.06667";"47.45"
"NOD-SUR-SEINE";"21400";"4.56667";"47.7667"
"CHEVANNAY";"21540";"4.65";"47.4"
"DOMPIERRE-EN-MORVAN";"21390";"4.23333";"47.4"
"MARSANNAY-LA-COTE";"21160";"4.98333";"47.2667"
"SAINT-PIERRE-EN-VAUX";"21230";"4.53333";"47.05"
"SUSSEY";"21430";"4.36667";"47.2167"
"URCY";"21220";"4.85";"47.2667"
"MAREY-LES-FUSSEY";"21700";"4.86667";"47.1167"
"LARREY";"21330";"4.43333";"47.8833"
"SAINT-VICTOR-SUR-OUCHE";"21410";"4.75";"47.2333"
"MONTBERTHAULT";"21460";"4.16667";"47.4667"
"QUEMIGNY-SUR-SEINE";"21510";"4.66667";"47.6667"
"FLAGEY-ECHEZEAUX";"21640";"4.98333";"47.1667"
"ARNAY-LE-DUC";"21230";"4.48333";"47.1333"
"SAINT-ROMAIN";"21190";"4.7";"47"
"ORRET";"21450";"4.68333";"47.6"
"BELAN-SUR-OURCE";"21570";"4.65";"47.9333"
"PLOMBIERES-LES-DIJON";"21370";"4.96667";"47.3333"
"POUILLY-EN-AUXOIS";"21320";"4.55";"47.2667"
"BARBIREY-SUR-OUCHE";"21410";"4.75";"47.25"
"RUFFEY-LES-ECHIREY";"21490";"5.08333";"47.3667"
"SAULON-LA-RUE";"21910";"5.06667";"47.2167"
"POISEUL-LA-VILLE-ET-LAPERRIERE";"21450";"4.66973";"47.5623"
"CURTIL-VERGY";"21220";"4.88333";"47.1667"
"HAUTEROCHE";"21150";"4.58333";"47.5"
"LACANCHE";"21230";"4.56667";"47.0667"
"CHAILLY-SUR-ARMANCON";"21320";"4.48333";"47.2667"
"VANNAIRE";"21400";"4.56667";"47.9167"
"DAMPIERRE-ET-FLEE";"21310";"5.36667";"47.4667"
"MAREY-SUR-TILLE";"21120";"5.05";"47.5833"
"MOLPHEY";"21210";"4.21667";"47.35"
"TOUILLON";"21500";"4.43333";"47.65"
"OUGES";"21600";"5.06667";"47.2667"
"LICEY-SUR-VINGEANNE";"21610";"5.38333";"47.4833"
"CHAMPAGNE-SUR-VINGEANNE";"21310";"5.4";"47.45"
"FLAVIGNY-SUR-OZERAIN";"21150";"4.53333";"47.5"
"VIEVIGNE";"21310";"5.23333";"47.4333"
"MASSINGY-LES-SEMUR";"21140";"4.4";"47.5167"
"MONTIGNY-MORNAY-VILLENEUVE-SUR-VINGEANNE";"21610";"5.43778";"47.5653"
"COUTERNON";"21560";"5.15";"47.3333"
"CORPOYER-LA-CHAPELLE";"21150";"4.61667";"47.5333"
"CIVRY-EN-MONTAGNE";"21320";"4.6";"47.2833"
"AMPILLY-LES-BORDES";"21450";"4.63333";"47.6333"
"GENLIS";"21110";"5.21667";"47.2333"
"CHATELLENOT";"21320";"4.48917";"47.2362"
"ANTHEUIL";"21360";"4.75";"47.1667"
"SOIRANS";"21110";"5.28862";"47.2067"
"CERILLY";"21330";"4.49584";"47.8659"
"VANDENESSE-EN-AUXOIS";"21320";"4.6";"47.2167"
"BROIN";"21250";"5.1";"47.0833"
"COURBAN";"21520";"4.73333";"47.9167"
"THOMIREY";"21360";"4.58333";"47.0833"
"LA ROCHE-VANNEAU";"21150";"4.53333";"47.4667"
"BAUBIGNY";"21340";"4.68333";"46.9667"
"LANTILLY";"21140";"4.38333";"47.55"
"JALLANGES";"21250";"5.15";"46.9833"
"LABERGEMENT-LES-AUXONNE";"21130";"5.38333";"47.15"
"BUXEROLLES";"21290";"4.93333";"47.8"
"EGUILLY";"21320";"4.5";"47.3"
"LUX";"21120";"5.21195";"47.4909"
"MUSIGNY";"21230";"4.51667";"47.1667"
"CHANCEAUX";"21440";"4.7";"47.5167"
"THOISY-LA-BERCHERE";"21210";"4.33333";"47.25"
"ROUVRAY";"21530";"4.10389";"47.4245"
"SAUSSEY";"21360";"4.61667";"47.0667"
"VIEUX-CHATEAU";"21460";"4.13333";"47.4667"
"ORVILLE";"21260";"5.2";"47.55"
"PRENOIS";"21370";"4.9";"47.3833"
"FRENOIS";"21120";"4.9";"47.5333"
"AUXONNE";"21130";"5.38333";"47.2"
"ECUTIGNY";"21360";"4.61667";"47.0833"
"DIANCEY";"21430";"4.36667";"47.1833"
"AUBIGNY-EN-PLAINE";"21170";"5.16667";"47.1333"
"SAVILLY";"21430";"4.28333";"47.1167"
"SAINT-JEAN-DE-LOSNE";"21170";"5.25";"47.1"
"CHOREY-LES-BEAUNE";"21200";"4.86667";"47.05"
"CORMOT-LE-GRAND";"21340";"4.63333";"46.9667"
"MONTHELIE";"21190";"4.76667";"47"
"GROSBOIS-LES-TICHEY";"21250";"5.23333";"47"
"BENEUVRE";"21290";"4.95";"47.7"
"CREANCEY";"21320";"4.6";"47.25"
"MINOT";"21510";"4.86667";"47.6667"
"BEVY";"21220";"4.85";"47.1833"
"BOUDREVILLE";"21520";"4.81667";"47.9333"
"SEMAREY";"21320";"4.63333";"47.2667"
"LAIGNES";"21330";"4.36667";"47.8333"
"BARGES";"21910";"5.06667";"47.2167"
"CHAMBAIN";"21290";"4.91667";"47.8"
"TART-L'ABBAYE";"21110";"5.25";"47.1833"
"COURLON";"21580";"5";"47.65"
"GOMMEVILLE";"21400";"4.5";"47.9667"
"FRAIGNOT-ET-VESVROTTE";"21580";"4.93333";"47.65"
"PREMIERES";"21110";"5.28333";"47.2333"
"AVELANGES";"21120";"5.03333";"47.5833"
"THOISY-LE-DESERT";"21320";"4.53333";"47.25"
"SAINT-GERMAIN-LES-SENAILLY";"21500";"4.26667";"47.6"
"VERTAULT";"21330";"4.35";"47.9167"
"BLAGNY-SUR-VINGEANNE";"21310";"5.36667";"47.4333"
"VILLERS-PATRAS";"21400";"4.55";"47.9333"
"MONTIGNY-SUR-ARMANCON";"21140";"4.36667";"47.4333"
"PANGES";"21540";"4.8";"47.3667"
"COURCELLES-LES-SEMUR";"21140";"4.3";"47.45"
"MONTOT";"21170";"5.24584";"47.1412"
"MOUTIERS-SAINT-JEAN";"21500";"4.21667";"47.5667"
"NOGENT-LES-MONTBARD";"21500";"4.38139";"47.6084"
"TALMAY";"21270";"5.43333";"47.35"
"CORBERON";"21250";"4.98333";"47.0167"
"POSANGES";"21350";"4.51667";"47.4167"
"CLERY";"21270";"5.5";"47.2833"
"PLUVAULT";"21110";"5.25";"47.2167"
"VERNOT";"21120";"4.98333";"47.4833"
"LIERNAIS";"21430";"4.28333";"47.2"
"MAGNIEN";"21230";"4.43333";"47.1"
"MAGNY-LES-VILLERS";"21700";"4.88333";"47.1"
"SAINT-USAGE";"21170";"5.26667";"47.1"
"VEILLY";"21360";"4.6";"47.1167"
"VILLAINES-EN-DUESMOIS";"21450";"4.5";"47.6833"
"FONTAINE-FRANCAISE";"21610";"5.36667";"47.5167"
"VELOGNY";"21350";"4.46667";"47.4"
"SAINT-SEINE-L'ABBAYE";"21440";"4.78333";"47.4333"
"CHAMESSON";"21400";"4.53333";"47.7833"
"CLENAY";"21490";"5.11667";"47.4"
"IS-SUR-TILLE";"21120";"5.1";"47.5167"
"TROUHAUT";"21440";"4.75";"47.4"
"SAINT-APOLLINAIRE";"21850";"5.08333";"47.3333"
"JUILLENAY";"21210";"4.26667";"47.3667"
"RECEY-SUR-OURCE";"21290";"4.86667";"47.7833"
"MONTLAY-EN-AUXOIS";"21210";"4.28333";"47.35"
"ETALANTE";"21510";"4.75";"47.6333"
"LABERGEMENT-FOIGNEY";"21110";"5.25";"47.25"
"BRESSEY-SUR-TILLE";"21560";"5.18333";"47.3"
"CORCELLES-LES-MONTS";"21160";"4.93333";"47.3"
"SEIGNY";"21150";"4.43333";"47.5833"
"BLANCEY";"21320";"4.46667";"47.3"
"ARNAY-SOUS-VITTEAUX";"21350";"4.5";"47.45"
"ECHIGEY";"21110";"5.2";"47.1833"
"ESSEY";"21320";"4.53333";"47.2"
"MARCILLY-OGNY";"21320";"4.4";"47.25"
"MAVILLY-MANDELOT";"21190";"4.73333";"47.05"
"SAINT-SYMPHORIEN-SUR-SAONE";"21170";"5.3";"47.1"
"NOIRON-SUR-SEINE";"21400";"4.48333";"47.95"
"FRANXAULT";"21170";"5.28333";"47.05"
"AHUY";"21121";"5.03333";"47.3667"
"LANTHES";"21250";"5.2";"47"
"SOURCE-SEINE";"21690";"4.68333";"47.4833"
"CHAUGEY";"21290";"4.95";"47.75"
"MARIGNY-LES-REULLEE";"21200";"4.96667";"47"
"CHIVRES";"21820";"5.09584";"46.9764"
"CHEVANNES";"21220";"4.84806";"47.1584"
"LEUGLAY";"21290";"4.8";"47.8167"
"SAFFRES";"21350";"4.58333";"47.3667"
"MESSIGNY-ET-VANTOUX";"21380";"5.01751";"47.4059"
"PAGNY-LA-VILLE";"21250";"5.16667";"47.0667"
"CHARNY";"21350";"4.42889";"47.3367"
"FONTANGY";"21390";"4.35";"47.35"
"MAGNY-LAMBERT";"21450";"4.58333";"47.6833"
"VAUX-SAULES";"21440";"4.8";"47.4667"
"AUVILLARS-SUR-SAONE";"21250";"5.1";"47.05"
"SAINT-DIDIER";"21210";"4.18306";"47.33"
"TANAY";"21310";"5.26667";"47.4167"
"SOMBERNON";"21540";"4.7";"47.3"
"GURGY-LE-CHATEAU";"21290";"4.92667";"47.8267"
"VESVRES";"21350";"4.53333";"47.3833"
"SAINT-NICOLAS-LES-CITEAUX";"21700";"5.05";"47.1167"
"SAVOISY";"21500";"4.41667";"47.7333"
"MOLINOT";"21340";"4.58333";"47.0167"
"BAGNOT";"21700";"5.08333";"47.05"
"DAMPIERRE-EN-MONTAGNE";"21350";"4.56667";"47.4333"
"BEZE";"21310";"5.26667";"47.4667"
"VIELVERGE";"21270";"5.45";"47.2667"
"POUILLY-SUR-SAONE";"21250";"5.11667";"47.0167"
"CENSEREY";"21430";"4.35";"47.2"
"LA VILLENEUVE-LES-CONVERS";"21450";"4.56667";"47.5667"
"MONTOILLOT";"21540";"4.65";"47.2667"
"FRANCHEVILLE";"21440";"4.88333";"47.45"
"CURLEY";"21220";"4.91667";"47.2"
"ALISE-SAINTE-REINE";"21150";"4.48333";"47.5333"
"CHAMPDOTRE";"21130";"5.3";"47.1833"
"TOUTRY";"21460";"4.11667";"47.5"
"ARGILLY";"21700";"5";"47.0667"
"ARCONCEY";"21320";"4.45";"47.2167"
"GRANCEY-LE-CHATEAU-NEUVELLE";"21580";"5.02584";"47.67"
"UNCEY-LE-FRANC";"21350";"4.56667";"47.35"
"BONNENCONTRE";"21250";"5.15";"47.0833"
"BUNCEY";"21400";"4.56667";"47.8167"
"BELLENOT-SOUS-POUILLY";"21320";"4.55";"47.2833"
"CHEVIGNY-SAINT-SAUVEUR";"21800";"5.13333";"47.3"
"CORCELLES-LES-ARTS";"21190";"4.8";"46.95"
"ETEVAUX";"21270";"5.31667";"47.3167"
"SAINT-LEGER-TRIEY";"21270";"5.36667";"47.3167"
"PONT-ET-MASSENE";"21140";"4.36667";"47.4667"
"FRESNES";"21500";"4.45";"47.6167"
"VILLEY-SUR-TILLE";"21120";"5.1";"47.55"
"BEURIZOT";"21350";"4.5";"47.35"
"LES MAILLYS";"21130";"5.33333";"47.1333"
"BUFFON";"21500";"4.28333";"47.65"
"GRESIGNY-SAINTE-REINE";"21150";"4.5";"47.55"
"VIGNOLES";"21200";"4.88333";"47.0333"
"BILLY-LES-CHANCEAUX";"21450";"4.7";"47.5333"
"MENETREUX-LE-PITOIS";"21150";"4.46667";"47.5667"
"GISSEY-SOUS-FLAVIGNY";"21150";"4.58333";"47.5167"
"SEMUR-EN-AUXOIS";"21140";"4.33361";"47.4914"
"LAMARGELLE";"21440";"4.83333";"47.5333"
"TROCHERES";"21310";"5.3";"47.35"
"PONT";"21130";"5.31667";"47.1833"
"BARD-LES-EPOISSES";"21460";"4.21667";"47.5333"
"BEUREY-BAUGUAY";"21320";"4.43333";"47.2333"
"OBTREE";"21400";"4.56667";"47.9167"
"CHARENCEY";"21690";"4.66667";"47.4167"
"MARCENAY";"21330";"4.4";"47.8667"
"SENAILLY";"21500";"4.26667";"47.5833"
"ESBARRES";"21170";"5.21667";"47.0833"
"GISSEY-SUR-OUCHE";"21410";"4.76667";"47.2667"
"TURCEY";"21540";"4.71667";"47.4"
"ARCEY";"21410";"4.81667";"47.2833"
"AISEY-SUR-SEINE";"21400";"4.58333";"47.75"
"RUFFEY-LES-BEAUNE";"21200";"4.91667";"47.0167"
"SAINT-SAUVEUR";"21270";"5.41667";"47.3667"
"CHAMPEAU-EN-MORVAN";"21210";"4.14417";"47.2764"
"MARLIENS";"21110";"5.18333";"47.2167"
"VITTEAUX";"21350";"4.53333";"47.4"
"BISSEY-LA-PIERRE";"21330";"4.43333";"47.85"
"AUXANT";"21360";"4.61667";"47.1167"
"MAXILLY-SUR-SAONE";"21270";"5.43333";"47.3333"
"SAULIEU";"21210";"4.23333";"47.2667"
"ARRANS";"21500";"4.31667";"47.7"
"BRETIGNY";"21490";"5.1";"47.4"
"LONGVIC";"21600";"5.06667";"47.2833"
"MOSSON";"21400";"4.63333";"47.9167"
"ESSAROIS";"21290";"4.76667";"47.75"
"CHAMBLANC";"21250";"5.15";"47.0167"
"SAINT-PHILIBERT";"21220";"5.01667";"47.2"
"VAROIS-ET-CHAIGNOT";"21490";"5.11667";"47.35"
"BARD-LE-REGULIER";"21430";"4.31667";"47.1333"
"ROUVRES-SOUS-MEILLY";"21320";"4.58333";"47.2167"
"VILLEFERRY";"21350";"4.51667";"47.45"
"LONGEAULT";"21110";"5.25";"47.2167"
"MONTMAIN";"21250";"5.06445";"47.0289"
"SELONGEY";"21260";"5.16667";"47.5833"
"CHAMP-D'OISEAU";"21500";"4.35";"47.55"
"ASNIERES-EN-MONTAGNE";"21500";"4.28333";"47.7167"
"POMMARD";"21630";"4.78333";"47.0167"
"COLLONGES-LES-BEVY";"21220";"4.85";"47.1667"
"SAINT-GERMAIN-LE-ROCHEUX";"21510";"4.66667";"47.75"
"LECHATELET";"21250";"5.15";"47.05"
"LES GOULLES";"21520";"4.9";"47.8833"
"BLIGNY-SUR-OUCHE";"21360";"4.66667";"47.1"
"ETORMAY";"21450";"4.58333";"47.6"
"MAUVILLY";"21510";"4.7";"47.7"
"POISEUL-LA-GRANGE";"21440";"4.8";"47.5667"
"BUSSIERES";"21580";"4.96528";"47.6637"
"AMPILLY-LE-SEC";"21400";"4.51667";"47.8"
"GEMEAUX";"21120";"5.13333";"47.4833"
"PELLEREY";"21440";"4.78333";"47.5"
"CHAMPIGNOLLES";"21230";"4.56667";"47.05"
"HENGOAT";"22450";"-3.2";"48.75"
"SAINT-FIACRE";"22720";"-3.06667";"48.4667"
"GOUAREC";"22570";"-3.18333";"48.2167"
"PLOUEC-DU-TRIEUX";"22260";"2.80806";"48.6739"
"KERMARIA-SULARD";"22450";"-3.36667";"48.7667"
"CAULNES";"22350";"-2.15";"48.2833"
"TREBEDAN";"22980";"-2.16667";"48.4"
"GOMMENEC'H";"22290";"-3.05";"48.65"
"PLOUFRAGAN";"22440";"-2.78333";"48.4833"
"LANISCAT";"22570";"-3.11667";"48.2333"
"TREZENY";"22450";"-3.36667";"48.75"
"LANLOUP";"22580";"-2.96667";"48.7167"
"TREDARZEC";"22220";"-3.2";"48.7833"
"PERRET";"22570";"-3.15";"48.1833"
"QUEMPERVEN";"22450";"-3.31667";"48.7333"
"FREHEL";"22240";"1.63389";"48.6281"
